startTimeStamp,openPrice,closePrice,highPrice,lowPrice,volume
1516290000,11712.000000,11711.000000,11749.000000,11711.000000,282.939112
1516290300,11717.000000,11766.000000,11816.179170,11711.000000,355.748937
1516290600,11766.000000,11795.000000,11811.000000,11755.000000,209.514341
1516290900,11795.000000,11766.000000,11809.000000,11760.000000,287.890658
1516291200,11765.000000,11653.000000,11766.000000,11635.000000,453.302385
1516291500,11653.000000,11584.000000,11685.000000,11553.000000,458.785507
1516291800,11586.000000,11650.000000,11677.000000,11584.000000,247.631226
1516292100,11647.000000,11553.000000,11649.000000,11549.381961,271.948546
1516292400,11552.000000,11417.000000,11560.000000,11401.000000,271.498528
1516292700,11401.000000,11446.000000,11508.000000,11360.000000,342.038523
1516293000,11436.000000,11417.000000,11445.000000,11312.000000,412.428421
1516293300,11416.000000,11554.000000,11555.000000,11416.000000,343.430292
1516293600,11553.000000,11424.000000,11554.000000,11412.000000,284.787321
1516293900,11418.000000,11472.000000,11494.000000,11353.000000,241.432482
1516294200,11471.000000,11427.000000,11550.000000,11417.000000,201.034543
1516294500,11428.000000,11454.000000,11490.000000,11370.000000,183.036106
1516294800,11454.000000,11510.000000,11617.000000,11440.484371,223.832290
1516295100,11509.000000,11467.000000,11593.000000,11460.000000,165.052910
1516295400,11466.000000,11483.000000,11535.000000,11450.000000,176.842808
1516295700,11479.000000,11568.000000,11570.000000,11453.000000,158.975264
1516296000,11567.000000,11444.000000,11569.000000,11379.000000,201.600318
1516296300,11439.000000,11475.000000,11500.000000,11350.000000,302.122579
1516296600,11475.000000,11464.000000,11477.000000,11401.645189,153.722940
1516296900,11463.000000,11382.000000,11463.000000,11370.000000,158.279194
1516297200,11383.000000,11320.000000,11438.400976,11306.080142,237.554272
1516297500,11320.000000,11261.000000,11373.465752,11260.000000,243.636758
1516297800,11261.000000,11216.000000,11372.000000,11211.000000,352.765010
1516298100,11211.000000,11137.000000,11246.000000,11132.000000,291.246193
1516298400,11136.000000,11210.000000,11234.000000,11111.000000,397.020756
1516298700,11210.000000,11300.000000,11351.000000,11154.000000,594.174962
1516299000,11300.000000,11355.000000,11409.000000,11300.000000,430.702981
1516299300,11355.000000,11370.000000,11403.000000,11301.000000,181.400371
1516299600,11370.000000,11359.000000,11395.000000,11300.000000,180.509713
1516299900,11359.000000,11447.000000,11464.961922,11322.000000,206.277755
1516300200,11448.000000,11463.000000,11487.000000,11397.000000,246.961446
1516300500,11463.000000,11451.000000,11489.000000,11420.000000,143.964997
1516300800,11452.000000,11434.000000,11475.000000,11434.000000,53.674796
1516301100,11434.000000,11441.000000,11441.000000,11392.000000,148.602142
1516301400,11441.000000,11538.000000,11540.000000,11429.000000,299.484235
1516301700,11538.000000,11601.000000,11601.000000,11526.000000,288.221772
1516302000,11600.000000,11550.000000,11632.000000,11530.000000,210.484063
1516302300,11550.000000,11508.982680,11564.000000,11496.000000,186.081212
1516302600,11510.000000,11530.000000,11561.000000,11503.000000,143.611979
1516302900,11530.000000,11468.000000,11545.000000,11452.000000,115.532713
1516303200,11460.000000,11487.000000,11525.000000,11433.000000,142.706398
1516303500,11486.000000,11360.000000,11487.000000,11356.000000,183.653999
1516303800,11360.000000,11417.235142,11472.308095,11336.461477,198.623538
1516304100,11415.000000,11567.000000,11580.000000,11415.000000,190.184468
1516304400,11567.000000,11526.000000,11629.000000,11518.000000,275.369660
1516304700,11538.000000,11629.000000,11630.000000,11523.000000,124.250800
1516305000,11629.000000,11585.000000,11650.000000,11570.000000,227.950226
1516305300,11586.000000,11642.000000,11662.000000,11585.000000,156.851619
1516305600,11642.000000,11592.000000,11657.000000,11567.000000,107.687763
